index,type,author,content,ip,time,sentiment,stock_target
1812,2512,PUSH,jubihu,光頭很有投資眼光 除了生技看走眼,,06/07 11:41,negative,null
1813,2513,BOO,faelone,8ZZ 09:22 發文SYM，當日相對高點，泰神辣,,06/07 11:41,positive,SYM
1814,2514,PUSH,pqpqpqpq,光頭就見光死啊 看看前幾天股版有人po 就不會漲,,06/07 11:41,negative,null
1815,2515,PUSH,frankie30432,光頭這個叫見光死?本來就很會得,,06/07 11:42,neutral,null
1816,2516,PUSH,richardc277,緯創要不要跑了。獲利縮水中。可惡,,06/07 11:42,negative,緯創
1817,2517,ARROW,O10lOl01O,緯創看來要一路電梯向下了,,06/07 11:42,negative,緯創
1818,2518,ARROW,f204137,大洋月營收拉到4億漲勢才會明顯 現在都是整理階段,,06/07 11:42,neutral,null
1819,2519,PUSH,dosiris,光頭現在沒在管事了吧 跟郭差不多,,06/07 11:42,neutral,null
1820,2520,PUSH,kai2573,正2賺  緯創空單也賺  舒服,,06/07 11:42,positive,null
1821,2521,PUSH,ggbc,緯創隨便空 隨便賺 嘻嘻,,06/07 11:42,positive,緯創
1822,2522,ARROW,ptrpan,趕快跑,,06/07 11:42,negative,null
1823,2523,ARROW,frankie30432,光頭本來就很會盤的,,06/07 11:42,neutral,null
1824,2524,PUSH,dethes,2206連續兩天都是這種盤，怎麼回事啊？,,06/07 11:42,neutral,2206
1825,2525,PUSH,BIGBIGFISH,FJ怎麼看5263另類解封概念股,,06/07 11:42,neutral,5263
1826,2526,ARROW,ichitakajoe,營邦硬梆梆,,06/07 11:42,neutral,null
1827,2527,BOO,xxxluke,晶豪哥爛透了,,06/07 11:42,negative,
1828,2528,ARROW,O10lOl01O,緯創現在空還有肉吃,,06/07 11:42,positive,緯創
1829,2529,ARROW,frankie30432,要不要看上一波漲起來之前盤多久,,06/07 11:42,neutral,null
1830,2530,PUSH,fujilingo,謝謝fj的回覆分享！,,06/07 11:42,neutral,null
1831,2531,PUSH,peace1way,加油，一堆人看著廣字輩買綠的緯創…午盤就知道了,,06/07 11:43,positive,緯創
1832,2532,ARROW,richardc277,來跑個幾張緯創好了。少賺比賠錢痛苦。嗚嗚嗚,,06/07 11:43,negative,緯創
1833,2533,ARROW,frankie30432,沒要放一年的買這個幹嘛?要講幾次,,06/07 11:43,negative,null
1834,2534,ARROW,f204137,技嘉的yoy 還沒吳淡如甜呢 要買自己能掌握的,,06/07 11:43,neutral,技嘉
1835,2535,PUSH,jenny416413,緯創？,,06/07 11:43,neutral,緯創
1836,2536,PUSH,tsai18,6274終於鎖啦,,06/07 11:43,positive,6274
1837,2537,ARROW,jalai,緯創換廣達 有很難嗎?,,06/07 11:43,neutral,緯創/廣達
1838,2538,PUSH,smile76,靠 現在的股市是怎樣 整天都在噴就是了,,06/07 11:43,negative,Market
1839,2539,PUSH,smbtomas,我的緯創空單認賠才崩XD,,06/07 11:44,negative,緯創
1840,2540,PUSH,gtaped05550,元大金已經噴上天了～～～,,06/07 11:44,positive,元大金
1841,2541,PUSH,otsuka123,漲真的還是漲假的 泡沫崩解就知道,,06/07 11:44,negative,null
1842,2542,PUSH,jubihu,我71的緯創怎麼辦 攤嗎,,06/07 11:44,negative,緯創
1843,2543,PUSH,chalon,1731進場拉~拉個五張玩玩看,,06/07 11:44,neutral,1731
1844,2544,ARROW,f204137,5263蹲一陣子了 老闆很愛講 業績還是那樣...來回做,,06/07 11:44,neutral,5263
1845,2545,PUSH,ptrpan,今天應該就精準控盤到收盤吧~,,06/07 11:44,neutral,null
1846,2546,PUSH,a70327cow,開花乙特 還賠爛,,06/07 11:44,negative,
1847,2547,ARROW,jenny416413,緯創是不是很多人今天進場了,,06/07 11:44,neutral,緯創
1848,2548,PUSH,hellogym,小家電鎖啥小的@@,,06/07 11:44,neutral,null
1849,2549,ARROW,laechan,"持股四紅,舒服 https://i.imgur.com/geweBVQ.gif",,06/07 11:44,positive,null
1850,2550,ARROW,frankie30432,之前達爾很紅殺回12X沒人要又爬起來,,06/07 11:44,neutral,null
1851,2551,PUSH,php4,台燿燈了,,06/07 11:44,positive,台燿股份有限公司
1852,2552,BOO,call5566me,漲百點死魚,,06/07 11:44,negative,Market
1853,2553,PUSH,pttstock,緯創拉回很多人進去撿便宜 :),,06/07 11:45,positive,緯創
1854,2554,ARROW,peace1way,現在有幾萬張的多單套70以上，我70.5沖空單抱到收盤,,06/07 11:45,negative,
1855,2555,ARROW,frankie30432,5263這種又沒辦法估價,,06/07 11:45,negative,5263
1856,2556,ARROW,jalai,現在空緯創還有肉肉吃喔~,,06/07 11:45,positive,空緯創
1857,2557,PUSH,clamperni,力旺又2000了 嚇死,,06/07 11:45,positive,力旺
1858,2558,PUSH,wellkimi,6274 鎖了，開心！,,06/07 11:45,positive,6274
1859,2559,ARROW,soome,恥骨像平盤,,06/07 11:45,neutral,null
1860,2560,ARROW,baka1412,https://i.imgur.com/U7vCOaQ.gif,,06/07 11:45,neutral,null
1861,2561,ARROW,bearss,怎麼看都是當沖客進去接刀...尾盤就知道了....,,06/07 11:45,negative,null
1862,2562,ARROW,blue1204,散熱@@,,06/07 11:45,neutral,null
1863,2563,ARROW,pttstock,緯創有878 2000億資金 安啦~~,,06/07 11:46,positive,緯創
1864,2564,ARROW,ptrpan,不過出貨是一定的,,06/07 11:46,neutral,null
1865,2565,PUSH,drraujn,"光頭的投資我沒什麼信心,GGR讓我超傻眼",,06/07 11:46,negative,GGR
1866,2566,PUSH,iclaire,6274真強,,06/07 11:46,positive,6274
1867,2567,PUSH,DDDDRR,緯創倒垃圾？人踩人好好看,,06/07 11:46,negative,緯創
1868,2568,ARROW,bearss,878助攻緯創前幾天股價已反應....,,06/07 11:46,neutral,緯創
1869,2569,PUSH,qoo60218,等老蘇一小時還沒上線，給差評,,06/07 11:46,negative,null
1870,2570,ARROW,BlueBird5566,我又被騙下車了 嗚嗚嗚嗚嗚,,06/07 11:47,negative,null
1871,2571,PUSH,tintin9900,阿門,,06/07 11:47,neutral,null
1872,2572,PUSH,smbtomas,賣豬的還在死魚,,06/07 11:47,neutral,null
1873,2573,PUSH,otsuka123,如果只是靠蹭878很危險 波段總整理黃金分割率會很,,06/07 11:47,neutral,null
1874,2574,ARROW,otsuka123,瓜張,,06/07 11:47,neutral,null
1875,2575,PUSH,peace1way,878的錢都把緯創多少買上來了，還在878……,,06/07 11:47,negative,緯創
1876,2576,ARROW,leoyuan,剛剛清掉緯創，心碎,,06/07 11:47,negative,緯創
1877,2577,ARROW,pttstock,真的 我也等不到+~老輸上線 爛死了 :(,,06/07 11:47,negative,null
1878,2578,PUSH,mopa,吳淡如？,,06/07 11:47,neutral,null
1879,2579,ARROW,smbtomas,小智業績真的很鳥,,06/07 11:48,negative,小智
1880,2580,PUSH,bown,三週漲千點 上次這麼快是航海時代嗎,,06/07 11:48,positive,Market
1881,2581,PUSH,frankie30432,光頭要什麼信心 你覺得會倒就別碰,,06/07 11:48,negative,null
1882,2582,PUSH,DDDDRR,鳳凰今天還來嗎= =,,06/07 11:48,neutral,null
1883,2583,ARROW,manamerj,大家都上車了嗎？,,06/07 11:48,neutral,null
1884,2584,PUSH,richardc277,算了。緯創全賣。魚尾給你們吃,,06/07 11:48,negative,緯創(Wistron NeWeb Corp.)
1885,2585,BOO,npc776,(╮′ 皿`)<今天大奶 明天...明天一定小奶...,,06/07 11:48,neutral,null
1886,2586,PUSH,lakershank,緯創要被小兒按在地上倒了嗎,,06/07 11:48,negative,緯創
1887,2587,PUSH,Derricklin21,3231果然很多人耐不住XDD,,06/07 11:48,neutral,null
1888,2588,PUSH,zackro,FJ 請問還會想加碼老四川嗎？最近修正下來,,06/07 11:48,neutral,FJ
1889,2589,PUSH,chalon,達爾跟個單...,,06/07 11:49,neutral,null
1890,2590,PUSH,windblood,6274弄了整個早上才甘願鎖了 XDD,,06/07 11:49,neutral,6274
1891,2591,PUSH,jenny416413,緯創還有機會嗎,,06/07 11:49,neutral,緯創
1892,2592,ARROW,frankie30432,喜歡每天股價會上下的也別買,,06/07 11:49,negative,null
1893,2593,ARROW,Derricklin21,上禮拜64也是一樣的情景,,06/07 11:49,neutral,null
1894,2594,ARROW,frankie30432,https://i.imgur.com/2t01XCD.jpg 猴子都會看吧,,06/07 11:49,neutral,null
1895,2595,PUSH,O10lOl01O,緯創又再跳水 塊陶rrrrrrrrrrr,,06/07 11:49,negative,緯創
1896,2596,PUSH,kingstone21,6274以為鎖不住賣了，果然還太菜,,06/07 11:49,negative,6274
1897,2597,PUSH,pttstock,緯創好屌 :),,06/07 11:49,positive,null
1898,2598,ARROW,jalai,緯創換廣達 有很難嗎?,,06/07 11:50,neutral,緯創/廣達
1899,2599,ARROW,cl3bp6,緯創涼了???,,06/07 11:50,negative,緯創
1900,2600,ARROW,appledick,創意等下要啦了,,06/07 11:50,negative,創意股票
1901,2601,ARROW,bearss,緯創還有機會....現在還有逃的機會,,06/07 11:50,neutral,緯創
1902,2602,ARROW,pttstock,指數大漲 個股狂出 :),,06/07 11:50,positive,Market
1903,2603,ARROW,b9513227,中午了 回套房繼續刷暗黑 嘻嘻嘻,,06/07 11:50,neutral,null
1904,2604,PUSH,peace1way,感覺短沖客會進場，我68.6先補一回好了XD,,06/07 11:50,neutral,null
1905,2605,PUSH,f204137,麻辣鍋月月破億再加碼啊 京城估值還比較看好呢,,06/07 11:50,positive,null
1906,2606,ARROW,edchans,12:00準備倒貨,,06/07 11:50,negative,null
1907,2607,PUSH,jc761128,878套牢緯創 GGG,,06/07 11:50,negative,緯創(WCAG)
1908,2608,PUSH,a8879576n,萬七衝啊,,06/07 11:51,neutral,null
1909,2609,PUSH,ggbc,緯創 舒服,,06/07 11:51,positive,緯創
1910,2610,PUSH,photonic,緯創要拉尾盤了 大家快買,,06/07 11:51,positive,緯創
1911,2611,PUSH,dethes,請問2206現在持續攤成本會不會被套更慘？,,06/07 11:51,negative,2206
1912,2612,PUSH,loveponpon,世新 加油,,06/07 11:51,positive,null
1913,2613,PUSH,obi963,公公今天還蠻強的呢,,06/07 11:51,positive,null
1914,2614,PUSH,Nick0907,金居加油 快衝快衝~,,06/07 11:51,positive,null
1915,2615,ARROW,photonic,營收準備公布,,06/07 11:51,neutral,null
1916,2616,ARROW,jc761128,吳淡如哪檔？,,06/07 11:51,neutral,吳淡如
1917,2617,ARROW,ichitakajoe,五月營收出來 一堆創高AI股等著崩,,06/07 11:51,negative,Market
1918,2618,PUSH,max220,眼鏡行五月營收出來了~,,06/07 11:52,neutral,眼鏡行
1919,2619,BOO,cloudychao,乾，台化都不會動,,06/07 11:52,negative,台化
1920,2620,ARROW,DAEVA,好喜歡看人發畢業文 希望有緯創的,,06/07 11:52,neutral,緯創
1921,2621,PUSH,frankie30432,AI股等崩阿 崩了再買 最好大盤也崩,,06/07 11:52,negative,Market
1922,2622,ARROW,jalai,資金都在買廣達 賣緯創 你看不出來嗎?,,06/07 11:52,neutral,"廣達, 緯創"
1923,2623,PUSH,zackro,謝謝fj  京城還是京站？,,06/07 11:52,neutral,null
1924,2624,ARROW,frankie30432,因為太多假AI 崩盤就有真AI了,,06/07 11:52,negative,Market
1925,2625,ARROW,peace1way,其實ai最近沒在看營收噴的，和之前元宇宙一樣……,,06/07 11:52,neutral,null
1926,2626,PUSH,qw5526259,要不要舉辦第一屆，投資大賽~~~~~,,06/07 11:52,neutral,null
1927,2627,ARROW,Gyin,手上好幾隻還是綠的XD,,06/07 11:52,neutral,null
1928,2628,PUSH,uccuhaha,緯創可憐啊,,06/07 11:52,negative,緯創
1929,2629,ARROW,qw5526259,我想證明我是最強的~~~,,06/07 11:53,neutral,null
1930,2630,ARROW,zackro,眼鏡行開營收，股價無動於衷,,06/07 11:53,neutral,眼鏡行
1931,2631,PUSH,lakershank,緯創要打第四節嗎,,06/07 11:53,neutral,緯創
1932,2632,ARROW,cloudychao,塑化股還要磨多久，累累der,,06/07 11:53,negative,塑化股
1933,2633,PUSH,jc761128,眼鏡行這營收 早就price in 了吧?,,06/07 11:53,neutral,眼鏡行
1934,2634,PUSH,yofa,緯創外資高歌離席,,06/07 11:53,negative,緯創
1935,2635,PUSH,f204137,眼鏡行3億以上都不錯 眼科合作 是未來很大的夢...XD,,06/07 11:53,positive,null
1936,2636,PUSH,sisishi,買啥跌啥吧，賣啥漲啥，靠腰喔,,06/07 11:53,neutral,null
1937,2637,ARROW,appledick,看營收？？笑死 真的是不懂資金的流向呢,,06/07 11:53,negative,null
1938,2638,PUSH,e65947,肉鬆 老達 光寶 三本柱= =,,06/07 11:53,neutral,null
1939,2639,PUSH,pipi2,AI現在就有實際營收嗎?不是還在作夢,,06/07 11:53,negative,null
1940,2640,PUSH,otsuka123,AI如果真整理 當然買gpu大模型 龍哥說的,,06/07 11:53,positive,null
1941,2641,ARROW,frankie30432,真題材 崩了會漲回來創高 假題材 崩了套10年 懂?,,06/07 11:53,positive,null
1942,2642,PUSH,pttstock,龍哥看好AI !!,,06/07 11:53,positive,null
1943,2643,ARROW,f204137,京站啊 不是京城 都是內需消費概念 今年會比去年好,,06/07 11:53,positive,Market
1944,2644,PUSH,alfi2016,猩猩軋空,,06/07 11:54,negative,null
1945,2645,ARROW,uccuhaha,緯創空襲警報,,06/07 11:54,negative,緯創
1946,2646,ARROW,e65947,猩猩vvvv,,06/07 11:54,neutral,null
1947,2647,PUSH,CloudyWing,欣興快平盤了...,,06/07 11:54,negative,欣興(股票代號)
1948,2648,PUSH,ZIQQ001,士紙這幾天再漲甚麼,,06/07 11:54,neutral,null
1949,2649,ARROW,f204137,小百貨也是不錯 本業要看國揚合作案 百貨今年都不錯,,06/07 11:54,positive,null
1950,2650,ARROW,jalai,abf,,06/07 11:54,neutral,null
1951,2651,ARROW,pipi2,ABF小丑剩下猩猩還沒開營收,,06/07 11:55,negative,ABF
1952,2652,BOO,sunbox,康和證繼續爛沒有關係,,06/07 11:55,negative,康和證
1953,2653,ARROW,CloudyWing,我是不是不該買漢唐，應該買洋基啊...,,06/07 11:55,neutral,"漢唐, 洋基"
1954,2654,ARROW,appledick,緯創收平盤啦 就這麼簡單,,06/07 11:55,neutral,緯創
1955,2655,ARROW,appledick,沒出量小綠 你不上車 什麼時候才要上 笑死,,06/07 11:55,neutral,null
1956,2656,PUSH,benson502,誰做錯邊了？,,06/07 11:55,neutral,null
1957,2657,ARROW,tctv2002,銅箔基板三雄 就剩聯茂那個死樣子,,06/07 11:55,negative,聯茂
1958,2658,PUSH,jones520520,台勝科這個跌法我還以為今天發股利,,06/07 11:56,negative,台勝科
1959,2659,PUSH,yofa,台達電現在進去追還來得及嗎XD,,06/07 11:56,neutral,台達電
1960,2660,PUSH,GoodmanYY,眼鏡行是哪隻,,06/07 11:56,neutral,null
1961,2661,PUSH,yumin88889,16888一路發發發啦,,06/07 11:56,neutral,16888
1962,2662,ARROW,baka1412,https://i.imgur.com/jWDqNiY.jpg,,06/07 11:56,neutral,null
1963,2663,PUSH,awpdv,為啥緯創又在飆了,,06/07 11:56,positive,緯創
1964,2664,PUSH,pttstock,寶島科,,06/07 11:56,neutral,寶島科
1965,2665,PUSH,jalai,16888,,06/07 11:56,neutral,null
1966,2666,ARROW,blue1204,世芯票還我 1605撿到1625賣的QQ,,06/07 11:56,positive,1605
1967,2667,BOO,learnbao,美股也在大爆V了,,06/07 11:56,positive,Market
1968,2668,PUSH,lucky360,緯創想拉尾盤嗎...,,06/07 11:56,neutral,緯創想
1969,2669,ARROW,baka1412,16888,,06/07 11:56,neutral,null
1970,2670,PUSH,calqlus,16888888888888888888888,,06/07 11:57,neutral,null
1971,2671,PUSH,smbtomas,維持空單回補XD,,06/07 11:57,negative,null
1972,2672,BOO,call5566me,噴一下啊阿獅,,06/07 11:57,neutral,null
1973,2673,ARROW,pttstock,天啊~ 50反1 一直破底 該怎麼辦!! 屍哥 995,,06/07 11:57,negative,995
1974,2674,PUSH,Hina,ABF拉上去了,,06/07 11:57,positive,ABF
1975,2675,PUSH,lakershank,緯創第四節急起直追？,,06/07 11:57,neutral,緯創
1976,2676,PUSH,bown,大盤真瘋狂,,06/07 11:57,negative,Market
1977,2677,PUSH,a052612565,等等斷頭會拉一波吧,,06/07 11:57,neutral,null
1978,2678,PUSH,CloudyWing,欣興紅了...,,06/07 11:58,positive,欣興
1979,2679,PUSH,f204137,嘎到沒逆價差了 空蛙藍燈繼續找利空... 真的很辛苦,,06/07 11:58,negative,null
1980,2680,ARROW,calqlus,我好像聽到了空蛙的慘叫聲了,,06/07 11:58,negative,null
1981,2681,ARROW,okstephen1,阿帽下定決心要鎖了?,,06/07 11:58,neutral,null
1982,2682,PUSH,Derricklin21,早就說了...緯創還有空軍跳進去..,,06/07 11:58,negative,緯創
1983,2683,PUSH,yumin88889,16900要來囉,,06/07 11:58,positive,16900
1984,2684,ARROW,cl3bp6,緯創878又進場了?,,06/07 11:58,positive,緯創878
1985,2685,PUSH,obi963,"座標PCB, 生意還是爆爛",,06/07 11:58,negative,座標PCB
1986,2686,ARROW,Hina,ABF真的很扯 要拉就拉,,06/07 11:58,negative,ABF
1987,2687,BOO,momo5426mo,178啦，一起發https://i.imgur.com/ihCdvgT.jpg,,06/07 11:58,neutral,null
1988,2688,ARROW,learnbao,緯創等等就V回平盤了 不要不信,,06/07 11:58,neutral,緯創
1989,2689,PUSH,jenny416413,緯創要開始了,,06/07 11:58,neutral,緯創
1990,2690,PUSH,st06666,https://i.imgur.com/UgkRZtz.jpg,,06/07 11:58,neutral,null
1991,2691,PUSH,sisishi,猩猩洗三小,,06/07 11:58,neutral,null
1992,2692,ARROW,f204137,下一個循環 藍燈別再空了 要會站在有利的位置,,06/07 11:58,neutral,null
1993,2693,ARROW,pttstock,投信急call 878散戶大軍扣錢!!!!!!,,06/07 11:58,negative,Market
1994,2694,PUSH,karalove,聯電怎麼這麼猛,,06/07 11:59,positive,聯電
1995,2695,PUSH,O10lOl01O,緯創V起來,,06/07 11:59,positive,緯創V
1996,2696,ARROW,Hina,景碩就繼續在旁邊玩沙就好,,06/07 11:59,neutral,null
1997,2697,PUSH,fortranvetin,上班族午休快到了  指數要撐住阿~~,,06/07 11:59,neutral,null
1998,2698,PUSH,barry841120,16888 主力打暗號了 空蛙趕緊加入無腦多行列吧!!,,06/07 11:59,positive,16888
1999,2699,ARROW,f204137,藍燈末升段... 這種人請遠離它 紅燈他會是最嗨的,,06/07 11:59,negative,null
2000,2700,ARROW,manamerj,不死鳥又來了嗎,,06/07 11:59,neutral,null
2001,2701,PUSH,smbtomas,我空裕隆在78空緯創在68...乾,,06/07 11:59,negative,空裕隆、緯創
2002,2702,ARROW,WEYNI,買到的阿兵哥 軟弱無力..QQ,,06/07 11:59,negative,
2003,2703,PUSH,poisonB,6743爆量長紅過前高 不要騙我,,06/07 11:59,positive,6743
2004,2704,PUSH,a6435966,明天會萬7嗎！,,06/07 11:59,neutral,null
2005,2705,PUSH,GivemeApen,欣興怎麼突然拉上去了,,06/07 12:00,positive,欣興
2006,2706,PUSH,s56565566123,上班族賣壓要來了 準備教訓大戶,,06/07 12:00,negative,Market
2007,2707,PUSH,puggy,貨櫃車好像都沒動,,06/07 12:00,neutral,null
2008,2708,ARROW,piece1,亂七八糟..一堆燈,,06/07 12:00,neutral,null
2009,2709,ARROW,blue1204,台股還在創高中 怕,,06/07 12:00,negative,Market
2010,2710,PUSH,jalai,2308 注意,,06/07 12:00,neutral,2308
2011,2711,BOO,call5566me,來了來了  上班族大軍來了,,06/07 12:00,neutral,null
2012,2712,PUSH,OGC789456123,欣興停損 被洗掉了QQ,,06/07 12:00,negative,欣興
2013,2713,PUSH,fbtm,大盤16902啦，太神啦！,,06/07 12:00,positive,Market
2014,2714,BOO,photoless,直接攻萬九,,06/07 12:01,neutral,null
2015,2715,PUSH,std410301,旺矽準備要亮燈囉,,06/07 12:01,positive,旺矽
2016,2716,ARROW,poisonB,穩套鎖死死,,06/07 12:01,negative,null
2017,2717,BOO,learnbao,空軍真的會跳樓 日經要回平盤了,,06/07 12:01,negative,日經
2018,2718,ARROW,fbtm,到底是誰還在賣在空啊,,06/07 12:01,negative,Market
2019,2719,PUSH,pursuewc,51凶猛 囧,,06/07 12:01,neutral,null
2020,2720,PUSH,jubihu,就算萬六萬七輕鬆過 沒漲到我的持股感覺更差,,06/07 12:01,negative,null
2021,2721,ARROW,poisonB,https://i.imgur.com/M8aCAXR.jpg,,06/07 12:01,neutral,null
2022,2722,PUSH,aaakiyohara,ABF在這種盤還可以使出這種洗到脫皮的大招  服了,,06/07 12:01,negative,ABF
2023,2723,ARROW,std410301,旺矽歷史新高,,06/07 12:01,positive,旺矽
2024,2724,ARROW,appledick,緯創空軍 484搶著回補啊,,06/07 12:01,positive,484
2025,2725,PUSH,answerone,前面有人說正二買133太高，笑死,,06/07 12:01,neutral,null
2026,2726,BOO,jinso7410,…… …這…   盤…沒…  人…看…  空…了…  吧………,,06/07 12:02,negative,Market
2027,2727,PUSH,boykid,萬七要來了,,06/07 12:02,neutral,萬七
2028,2728,ARROW,jalai,先前說過16800站穩 之後必創歷史新高,,06/07 12:02,positive,null
2029,2729,PUSH,smkl,16900,,06/07 12:02,neutral,16900
2030,2730,PUSH,HappyGoodDay,技嘉還很便宜 隨便買隨便賺,,06/07 12:02,positive,技嘉
2031,2731,PUSH,boolaja,帆宣終於回來本錢了  趕快補漲！,,06/07 12:02,positive,帆宣
2032,2732,PUSH,kobebird,6223大噴,,06/07 12:02,positive,6223
2033,2733,PUSH,bradpete,緯創995 再V高一點,,06/07 12:02,positive,緯創995
2034,2734,PUSH,icexfox,請問吳淡如是哪個？,,06/07 12:02,neutral,null
2035,2735,ARROW,photoless,感謝可悲的上班仔幫我抬轎上萬九,,06/07 12:02,positive,null
2036,2736,PUSH,ups,純推Fj ，一堆恐嚇仔等著萬八再來追：）,,06/07 12:02,negative,null
2037,2737,PUSH,Subzero0000,挖勒 16800的可樂 變好大罐 舒服,,06/07 12:02,neutral,null
2038,2738,PUSH,Kappa,誰說正2 133太高的 笑死,,06/07 12:02,negative,
2039,2739,ARROW,elite31307,買到景碩垃圾股 草,,06/07 12:02,negative,景碩(2448)
2040,2740,PUSH,jerry921,就說了吧 越不信就越嘎,,06/07 12:02,negative,null
